Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x19][0x15],17 [0x3][0x11],18 [0x1a][0x15],19 [0x5][0xa],20 [0x1b][0x15],21 [0x1c][0x15],22 [0x3][0x12],23 [0x3][0x13]
1045,"서서히 좀비","좀비가 되어가는 상태.",15728,2,2,17,0,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0
1046,"극독","독에 중독되어 HP가 서서히 줄어들고, 회복마법으로 받는 HP 회복 효과가 떨어진 상태.",18581,8,2,17,0,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0
1047,"혼란","혼란에 빠진 상태. 아군을 계속 공격한다.",15603,0,2,17,0,false,false,false,true,false,true,false,false,100,true,0,false,0,false,false,0,0
1048,"직접 공격","직접 공격이 가능한 상태.",15652,0,1,16,0,false,false,false,false,false,false,true,true,40,true,0,true,0,false,false,0,0
1049,"열병","몸이 극도로 뜨거워진 상태. 행동을 할 때마다 불속성 피해를 받는다.",15647,0,2,17,130,false,false,false,false,false,false,true,true,99,true,0,false,0,false,false,0,23
1050,"경험치 보너스","멘토와 초보자가 파티를 맺어 경험치 획득량이 증가하는 상태.",16222,0,1,16,0,false,false,false,false,false,false,true,true,100,true,0,true,0,false,false,0,0
1051,"표식","표적으로 점찍힌 상태.",15026,0,2,17,0,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0
1052,"바람속성 저항 감소[강]","바람속성 저항이 크게 떨어진 상태.",15721,0,2,17,0,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0
1053,"땅속성 저항 감소[강]","땅속성 저항이 크게 떨어진 상태.",15722,0,2,17,0,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0
1054,"받는 피해 증가","받는 피해량이 증가한 상태.",15020,0,2,17,0,false,false,false,false,false,false,true,true,50,true,0,false,0,false,false,0,0
1055,"구속","행동이 불가능한 상태.",15545,0,2,17,0,false,false,true,true,false,false,true,true,10,true,0,false,0,false,false,3,0
1056,"흉내 내기","앞서 달리는 초코보가 아이템이나 특수 능력을 사용하면 자신도 같은 효과를 받는 상태.",16583,0,1,0,0,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0
1057,"깃털 방어막","다른 초코보의 주변 범위 공격에 영향받지 않는 상태.",16584,0,1,0,0,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0
1058,"폭풍 질주","체력이 0이 될 때까지 계속 질주하는 상태.",16585,0,1,0,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
1059,"공방 저하","적에게 주는 피해량이 감소하고, 받는 피해량이 증가하는 상태.",15040,0,2,17,0,false,false,false,false,false,false,true,true,50,true,0,false,0,false,false,0,0
1060,"침묵","마법을 시전할 수 없는 상태.",15005,0,2,7,0,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,22
1061,"텔레포 할인","텔레포 비용이 할인된 상태.",16512,0,1,16,0,false,false,false,false,false,false,false,false,0,false,15,false,0,false,false,0,0
1062,"메달 과중량","메달을 너무 많이 보유하여 방어 동작이 둔해진 상태. 중첩될수록 받는 피해량이 상승한다.",18681,10,2,17,0,false,false,false,false,false,false,true,true,200,true,0,true,0,false,false,0,0
1063,"마법 회복력 감소","마법 회복력이 떨어진 상태.",15059,0,2,17,0,false,false,false,false,false,false,true,true,50,true,0,false,0,false,false,0,0
1064,"밀쳐내기 확정","공격을 받으면 반드시 밀쳐내는 상태.",15723,0,2,17,0,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0
1065,"산제물 낙인","낙인이 찍힌 동료에게서 멀어지면 피해가 커지는 상태.",15729,0,2,17,0,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0
1066,"사룡의 원한","사룡의 원한을 산 상태. 8단계 누적되면 큰 피해를 받는다.",18701,8,2,17,0,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0
1067,"오물독","오물독에 중독된 상태. 주는 피해량과 최대 HP가 떨어진다.",17001,2,2,17,0,false,false,false,false,false,false,true,true,100,true,0,false,0,false,false,0,0
1068,"서서히 융합","적에게 사로잡혀 서서히 융합되는 상태.<br>대상에게서 눈을 돌리면 서서히 회복된다.",18721,4,2,17,131,false,false,false,false,false,false,false,false,200,true,13,false,0,false,false,0,0
1069,"융합","적에게 사로잡혀 융합된 상태.",15724,0,2,17,0,false,false,true,true,false,false,false,false,100,true,0,false,0,false,false,0,0
1070,"입방체","입방체로 변형된 상태. 받는 피해량이 감소한다.",15725,0,1,16,0,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0
1071,"삼각뿔","삼각뿔 형태로 변형된 상태. 회피력이 향상된다.",15726,0,1,16,0,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0
1072,"가속도 폭탄","가속도 폭탄이 부착된 상태. 효과가 끝나는 시점에 움직이고 있으면 폭발한다.",15727,0,2,17,133,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,23
1073,"소화점액","강산성 점액을 뒤집어써서 이동 속도가 느려진 상태. HP가 서서히 줄어든다.",15609,0,2,17,126,false,false,false,false,false,false,true,true,200,true,1,false,0,false,false,0,0
1074,"고통","무속성 피해로 HP가 서서히 줄어드는 상태.",17121,8,2,17,0,false,false,false,false,false,false,false,false,10,true,0,false,0,false,false,0,0
1075,"용인 형태","사룡 니드호그가 용인으로 변한 상태.",15731,0,1,16,0,false,false,false,false,true,false,true,true,0,true,2,false,0,false,false,0,9
1076,"사룡 형태","사룡 니드호그가 진정한 모습을 드러낸 상태.",15732,0,1,16,0,false,false,false,false,true,false,true,true,0,true,2,false,0,false,false,0,9
1077,"번개 사슬","번개 사슬에 묶여 HP가 서서히 줄어드는 상태.",15733,0,2,17,0,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0
1078,"군표 증가","군표 획득량이 증가하는 상태.",16518,0,1,16,0,false,false,false,false,false,false,false,false,0,false,0,false,0,false,false,0,0
1079,"MGP 증가","맨더빌 골드 소서 포인트 획득량이 증가하는 상태.",16519,0,1,16,0,false,false,false,false,false,false,false,false,0,false,0,false,0,false,false,0,0
1080,"처치 경험치 상승","적 처치 시 획득 경험치가 증가하는 상태.",16513,0,1,16,0,false,false,false,false,false,false,false,false,0,false,0,false,0,false,false,0,0
1081,"채집 경험치 상승","채집 획득 경험치가 증가하는 상태.",16515,0,1,16,0,false,false,false,false,false,false,false,false,0,false,0,false,0,false,false,0,0
1082,"제작 경험치 상승","제작 획득 경험치가 증가하는 상태.",16516,0,1,16,0,false,false,false,false,false,false,false,false,0,false,0,false,0,false,false,0,0
1083,"결속도 증가량 향상","결속도가 더 잘 오르는 상태.",16509,0,1,16,0,false,false,false,false,false,false,false,false,0,false,0,false,0,false,false,0,0
1084,"식사 지속시간 연장","식사 효과의 지속시간이 연장된 상태.",16508,0,1,16,0,false,false,false,false,false,false,false,false,0,false,0,false,0,false,false,0,0
1085,"장비 소모 절감","장비의 내구도 감소량이 절감된 상태.",16510,0,1,16,0,false,false,false,false,false,false,false,false,0,false,0,false,0,false,false,0,0
1086,"지원병 출현율 상승","지원병 출현율이 상승한 상태.",16223,0,1,16,0,false,false,false,false,false,false,true,true,0,false,0,false,0,false,false,0,0
1087,"저주","적에게 주는 피해량이 떨어진 상태. HP 자동회복이 무효화되며, HP가 서서히 줄어든다.",16701,0,2,17,0,false,false,false,false,false,false,false,false,100,true,14,false,0,false,false,0,0
1088,"실명","어둠에 사로잡혀 명중률이 떨어진 상태.",15012,0,2,10,0,false,false,false,false,false,false,true,true,1,true,0,true,0,false,false,0,0
1089,"최대 HP 감소","HP 최대치가 감소한 상태.",15076,0,2,17,0,false,false,false,false,false,false,true,true,1,true,0,true,0,false,false,0,0
1090,"주는 피해량 감소","적에게 주는 피해량이 떨어진 상태.",15520,0,2,17,0,false,false,false,false,false,false,true,true,1,true,0,true,0,false,false,0,0
1091,"헤이스트","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태.",15008,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
1092,"능력 사용불가","능력을 사용할 수 없는 상태.",15015,0,2,15,0,false,false,false,false,false,false,true,true,1,true,19,true,0,false,false,0,24
1093,"최대 HP/MP 증가","HP와 MP 최대치가 증가한 상태.",15085,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
1094,"아이템 사용 금지","아이템 및 일부 특수 아이템을 사용할 수 없는 상태.",16702,0,2,17,0,false,false,false,false,false,false,true,true,50,true,16,false,0,false,false,0,24
1095,"전력 질주 금지","전력 질주를 사용할 수 없는 상태.",16703,0,2,17,0,false,false,false,false,false,false,true,true,50,true,17,false,0,false,false,0,24
1096,"밀쳐내기 금지","밀쳐내기와 끌어당기기 효과가 무효화되는 상태.",16704,0,2,17,0,false,false,false,false,false,false,true,true,50,true,0,false,0,false,false,0,0
1097,"HP 자연 회복 금지","HP 자연 회복이 무효화된 상태.",16705,0,2,17,0,false,false,false,false,false,false,true,true,50,true,14,false,0,false,false,0,0
1098,"에테르 방사","에테르를 방사하여 대상에게 부여한 상태.",15746,0,2,17,0,false,false,true,true,false,false,false,false,200,true,4,false,0,false,false,0,0
1099,"회복마법 효과 향상","회복마법 회복량이 증가한 상태.",15058,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
1100,"받는 피해 감소","받는 피해량이 감소되는 상태.",15021,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
1101,"두꺼비","두꺼비로 변한 상태.",15580,0,2,0,0,false,false,false,false,true,false,false,false,100,true,2,false,0,false,false,0,9
1102,"닭","닭으로 변한 상태.",15640,0,2,0,0,false,false,false,false,true,false,false,false,100,true,2,false,0,false,false,0,9
1103,"물요정","물요정으로 변한 상태.",15043,0,2,0,0,false,false,false,false,true,false,false,false,100,true,2,false,0,false,false,0,9
1104,"은신","은신의 부적 효과로 적에게 발각되지 않는 상태.",16209,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,true,0,0
1105,"호박","호박으로 변한 상태.",15751,0,2,17,0,true,false,true,true,true,false,false,false,0,true,2,false,0,false,false,0,9
1106,"은신","적에게 발각되지 않는 상태.",16209,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,true,0,0
1107,"과중력","이동 속도가 느려진 상태.",15002,0,2,4,126,false,false,false,false,false,false,false,false,100,true,1,false,0,false,false,0,0
1108,"은신술","몸을 숨기고 이동 속도가 느려진 상태.",10607,0,1,16,0,false,false,false,false,false,false,true,true,100,true,1,false,0,false,true,1,2
1109,"특수 저항","특수한 저항력을 가진 상태. 특정 공격을 제외한 모든 피해를 무효화한다.",16224,0,1,0,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
1110,"사룡의 발톱","사룡의 발톱에 묶인 상태. 받는 피해가 사룡의 발톱에 전해진다.",15734,0,2,17,0,false,false,false,false,false,false,true,false,200,true,0,false,0,false,false,0,0
1111,"사룡의 이빨","사룡의 이빨에 묶인 상태. 피해를 받으면 사룡의 이빨이 회복된다.",15735,0,2,17,0,false,false,false,false,false,false,true,false,200,true,0,false,0,false,false,0,0
1112,"이동 속도 상승","이동 속도가 상승한 상태.",10101,0,1,0,0,false,false,false,false,false,false,true,true,0,true,18,false,0,false,false,0,0
1113,"기술 실행 불가","기술을 실행할 수 없는 상태.",15045,0,2,17,0,false,false,false,false,false,false,false,false,100,true,19,false,0,false,false,0,24
1114,"질병","이동 속도 및 회복마법으로 받는 HP 회복 효과가 떨어진 상태.",15014,0,2,17,0,false,false,false,false,false,false,false,false,100,true,1,false,0,false,false,0,0
1115,"사령의 선고","전투불능이 되거나 지속시간이 다하면 좀비로 변하는 상태.",15745,0,2,9,0,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,25
1116,"헤이스트","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태.",15008,0,1,16,0,false,false,false,false,false,false,false,false,1,true,0,false,0,false,false,0,0
1117,"자상","찌르기속성 피해로 HP가 서서히 줄어드는 상태.",15522,0,2,17,0,false,false,false,false,false,false,true,true,10,true,0,false,0,false,false,0,0
1118,"탑승 중","사물에 탑승한 상태.",15743,0,1,16,0,false,false,true,true,false,false,true,true,100,true,20,false,0,false,false,3,0
1119,"시간 정지","시간이 정지한 상태.",15579,0,2,17,0,true,false,true,true,false,false,false,false,200,true,21,false,0,false,false,0,26
1120,"확정 판결: 명예형","명예형이 확정된 상태.",15738,0,2,17,0,false,false,false,false,false,false,true,true,199,true,0,false,0,false,false,0,0
1121,"확정 판결: 가중형","가중형이 확정된 상태.",15739,0,2,17,0,false,false,false,false,false,false,true,true,199,true,0,false,0,false,false,0,0
1122,"확정 판결: 단체형","단체형이 확정된 상태.",15740,0,2,17,0,false,false,false,false,false,false,true,true,199,true,0,false,0,false,false,0,0
1123,"확정 판결: 강제접근 명령","강제접근 명령이 확정된 상태.",15741,0,2,17,0,false,false,false,false,false,false,true,true,199,true,0,false,0,false,false,0,0
1124,"확정 판결: 접근금지 명령","접근금지 명령이 확정된 상태.",15742,0,2,17,0,false,false,false,false,false,false,true,true,199,true,0,false,0,false,false,0,0
1125,"특정 방향 무적","특정 방향에서 받는 공격을 무효화하는 상태.",15744,0,1,16,0,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,1
1126,"몸통 재생","몸통을 재생하는 상태. 효과가 끝나면 몸통이 재생된다.",18741,6,2,17,0,false,false,false,false,false,false,true,true,199,true,0,false,0,false,false,0,0
