Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x19][0x12],9 [0x0][0x8],10 [0x5][0x18],11 [0x5][0x1a],12 [0x3][0x1c],13 [0x3][0x1d],14 [0x7][0x14],15 [0x3][0x1e],16 [0x3][0x1f],17 [0x3][0x20]
2001738,"악취 나는 술병",0,"",0,0,1,0,0,false,"악취 나는 술병",25057,0,1,1,67281,0,0,0
2001739,"악취 나는 술병",0,"",0,0,1,0,0,false,"악취 나는 술병",25057,0,1,1,67282,0,0,0
2001740,"레드월드의 편지",0,"",0,0,1,0,0,false,"레드월드의 편지",26151,0,1,1,67283,0,0,0
2001741,"작은 불씨",0,"",0,0,1,0,0,false,"작은 불씨",25911,1,1,1,67283,3,0,0
2001742,"향기로운 향초",0,"",0,0,1,0,0,false,"향기로운 향초",25009,1,1,1,67283,3,0,0
2001743,"괴조의 피",0,"",0,0,1,0,0,false,"괴조의 피",22601,0,1,1,67283,0,0,0
2001744,"흠집투성이 뼈",0,"",0,0,1,0,0,false,"흠집투성이 뼈",22201,0,1,1,67285,0,0,0
2001745,"흠집투성이 뼈",0,"",0,0,1,0,0,false,"흠집투성이 뼈",22201,0,1,1,67292,0,0,0
2001746,"툴리핸드 비늘",0,"",0,0,1,0,0,false,"툴리핸드 비늘",22251,0,1,1,67305,0,0,0
2001747,"워제트 비늘",0,"",0,0,1,0,0,false,"워제트 비늘",22252,0,1,1,67305,0,0,0
2001748,"용의 송곳니",0,"",0,0,1,0,0,false,"용의 송곳니",22303,0,1,1,67425,0,0,0
2001749,"전사자의 유품",0,"",0,0,1,0,0,false,"전사자의 유품",21002,0,5,1,67426,0,0,0
2001750,"용의 송곳니",0,"",0,0,1,0,0,false,"용의 송곳니",22303,0,1,1,67427,0,0,0
2001751,"와이번 뼈",0,"",0,0,1,0,0,false,"와이번 뼈",22202,1,1,1,67434,3,0,0
2001752,"맑은강 낭카 꼬리고기",0,"",0,0,1,0,0,false,"맑은강 낭카 꼬리고기",25155,1,1,1,67351,3,0,0
2001753,"쟈길 고기",0,"",0,0,1,0,0,false,"쟈길 고기",29002,0,1,1,67351,0,0,0
2001754,"큰뿔산양 목심",0,"",0,0,1,0,0,false,"큰뿔산양 목심",25152,0,1,1,67352,0,0,0
2001755,"지저분한 석판",0,"",0,0,1,0,0,false,"지저분한 석판",26201,0,1,1,67353,0,0,0
2001756,"×未使用",0,"",0,0,1,0,0,false,"",25156,0,1,1,0,0,0,0
2001757,"비룡풀",0,"",0,0,1,0,0,false,"비룡풀",25004,0,2,1,67354,0,0,0
2001758,"비룡풀 약액",0,"",0,0,1,0,0,false,"비룡풀 약액",20667,1,1,1,67354,3,0,0
2001759,"지저분한 석판",0,"",0,0,1,0,0,false,"지저분한 석판",26201,0,1,1,67354,0,0,0
2001760,"차나할레 부리",0,"",0,0,1,0,0,false,"차나할레 부리",22301,0,1,1,67447,0,0,0
2001761,"가죽 고삐",0,"",0,0,1,0,0,false,"가죽 고삐",21002,1,1,1,67451,3,0,0
2001762,"6등급 보물지도",0,"",0,0,1,0,0,false,"6등급 보물지도",26151,1,1,2,0,0,0,0
2001763,"7등급 보물지도",0,"",0,0,1,0,0,false,"7등급 보물지도",26151,1,1,2,0,0,0,0
2001764,"8등급 보물지도",0,"",0,0,1,0,0,false,"8등급 보물지도",26151,1,1,2,0,0,0,0
2001765,"구름버섯",0,"",0,0,1,0,0,false,"구름버섯",25405,0,1,1,67276,0,0,0
2001766,"샌슨의 쪽지",0,"",0,0,1,0,0,false,"샌슨의 쪽지",26169,1,1,1,67254,3,0,0
2001767,"에테라이트 파편",0,"",0,0,1,0,0,false,"에테라이트 파편",20009,0,1,1,67503,0,0,0
2001768,"깨끗한 샘물",0,"",0,0,1,0,0,false,"깨끗한 샘물",22637,0,1,1,67504,0,0,0
2001769,"대여 곡괭이",0,"",0,0,1,0,0,false,"대여 곡괭이",38003,0,1,1,67471,0,0,0
2001770,"드립윅스의 수첩",0,"",0,0,1,0,0,false,"드립윅스의 수첩",26166,0,1,1,67480,0,0,0
2001771,"대여 기록 장부",0,"",0,0,1,0,0,false,"대여 기록 장부",26169,0,1,1,67484,0,0,0
2001772,"경계선이 그려진 지도",0,"",0,0,1,0,0,false,"경계선이 그려진 지도",26179,0,1,1,67484,0,0,0
2001773,"냄새나는 누에 고기",0,"",0,0,1,0,0,false,"냄새나는 누에 고기",29001,1,1,1,67489,2,0,0
2001774,"구운 누에 고기",0,"",0,0,1,0,0,false,"구운 누에 고기",24352,0,1,1,67489,0,0,0
2001775,"말린 물소고기",0,"",0,0,1,0,0,false,"말린 물소고기",24353,0,1,1,67489,0,0,0
2001776,"고블린족 약차",0,"",0,0,1,0,0,false,"고블린족 약차",24405,1,2,1,67489,2,0,0
2001777,"오목한 뼈에게 보내는 편지",0,"",0,0,1,0,0,false,"오목한 뼈에게 보내는 편지",25918,0,1,1,67492,0,0,0
2001778,"이딜샤이어 인장이 찍힌 봉투",0,"",0,0,1,0,0,false,"이딜샤이어 인장이 찍힌 봉투",26178,0,1,1,67492,0,0,0
2001779,"서류가 든 봉투",0,"",0,0,1,0,0,false,"서류가 든 봉투",26178,0,1,1,67492,0,0,0
2001780,"쿠뽀 열매",0,"",0,0,1,0,0,false,"쿠뽀 열매",25311,0,1,1,67368,0,0,0
2001781,"쿠뽀 열매",0,"",0,0,1,0,0,false,"쿠뽀 열매",25311,0,4,1,67511,0,0,0
2001782,"쿠뽀 열매",0,"",0,0,1,0,0,false,"쿠뽀 열매",25311,0,1,1,67512,0,0,0
2001783,"검은 깃털",0,"",0,0,1,0,0,false,"검은 깃털",21903,0,2,1,67512,0,0,0
2001784,"뤼딜로나에게 보내는 소개장",0,"",0,0,1,0,0,false,"뤼딜로나에게 보내는 소개장",26175,0,1,1,67631,0,0,0
2001785,"알데란에게 보내는 소개장",0,"",0,0,1,0,0,false,"알데란에게 보내는 소개장",26172,0,1,1,67632,0,0,0
2001786,"코코사무에게 보내는 소개장",0,"",0,0,1,0,0,false,"코코사무에게 보내는 소개장",26171,0,1,1,67633,0,0,0
2001787,"가임로나에게 보내는 소개장",0,"",0,0,1,0,0,false,"가임로나에게 보내는 소개장",26173,0,1,1,67634,0,0,0
2001788,"오래된 드라바니아 동전",0,"",0,0,1,0,0,false,"오래된 드라바니아 동전",25917,0,99,1,0,0,0,0
2001789,"양초버섯",0,"",0,0,1,0,0,false,"양초버섯",25406,0,5,1,67311,0,0,0
2001790,"냄새 나는 야채",0,"",0,0,1,0,0,false,"냄새 나는 야채",25218,1,1,1,67312,1,0,0
2001791,"드라바니아 백합",0,"",0,0,1,0,0,false,"드라바니아 백합",26024,0,1,1,67318,0,0,0
2001792,"웨지의 시약",0,"",0,0,1,0,0,false,"웨지의 시약",22210,1,1,1,67626,3,0,0
2001793,"의문의 휘석",0,"",0,0,1,0,0,false,"의문의 휘석",20401,0,1,1,67626,0,0,0
2001794,"고서의 일부",0,"",0,0,1,0,0,false,"고서의 일부",26151,0,99,1,0,0,0,0
2001796,"수수께끼의 시험장치",0,"",0,0,1,0,0,false,"수수께끼의 시험장치",26271,0,99,1,0,0,0,0
2001797,"데데안이 만든 전단",0,"",0,0,1,0,0,false,"데데안이 만든 전단",26193,0,3,1,67486,0,0,0
2001798,"가죽공예가 길드의 가죽주머니",0,"",0,0,1,0,0,false,"가죽공예가 길드의 가죽주머니",25919,0,1,1,67189,0,0,0
2001799,"환술사 길드의 천주머니",0,"",0,0,1,0,0,false,"환술사 길드의 천주머니",26111,0,1,1,67189,0,0,0
2001800,"수면 유도향 대금",0,"",0,0,1,0,0,false,"수면 유도향 대금",25919,1,1,1,67223,0,0,0
2001801,"따뜻한 포도주",0,"",0,0,1,0,0,false,"따뜻한 포도주",25057,0,1,1,67264,0,0,0
2001802,"초코보 사료",0,"",0,0,1,0,0,false,"초코보 사료",22634,0,1,1,67265,0,0,0
2001803,"폐목재 묶음",0,"",0,0,1,0,0,false,"폐목재 묶음",53013,0,1,1,67266,0,0,0
2001804,"만찬회 초대장",0,"",0,0,1,0,0,false,"만찬회 초대장",26182,0,3,1,67267,0,0,0
2001805,"전쟁신 종교화",0,"",0,0,1,0,0,false,"전쟁신 종교화",26109,0,1,1,67278,0,0,0
2001806,"장미 향기가 나는 편지",0,"",0,0,1,0,0,false,"장미 향기가 나는 편지",26174,0,1,1,67279,0,0,0
2001807,"타다 남은 깃발",0,"",0,0,1,0,0,false,"타다 남은 깃발",21615,0,1,1,67410,0,0,0
2001808,"따끈한 수프",0,"",0,0,1,0,0,false,"따끈한 수프",24110,0,1,1,67441,0,0,0
2001809,"지저분한 포대",0,"",0,0,1,0,0,false,"지저분한 포대",26110,0,1,1,67442,0,0,0
2001810,"풍수의 파마석",0,"",0,0,1,0,0,false,"풍수의 파마석",20244,0,1,1,67651,0,0,0
2001811,"염토의 파마석",0,"",0,0,1,0,0,false,"염토의 파마석",20248,0,1,1,67652,0,0,0
2001812,"염소 가슴살",0,"",0,0,1,0,0,false,"염소 가슴살",25152,1,1,1,67591,3,0,0
2001813,"빼앗긴 상품",0,"",0,0,1,0,0,false,"빼앗긴 상품",52546,0,1,1,67593,0,0,0
2001814,"XLI식 마도 자이로",0,"",0,0,1,0,0,false,"XLI식 마도 자이로",21003,0,1,1,67234,3,0,0
2001815,"아유나르트 가 화물",0,"",0,0,1,0,0,false,"아유나르트 가 화물",25919,1,1,1,67238,3,0,0
2001816,"마도 병기 예비용 부품",0,"",0,0,1,0,0,false,"마도 병기 예비용 부품",21003,0,3,1,67242,3,0,0
2001817,"제멜 가 인장",0,"",0,0,1,0,0,false,"제멜 가 인장",26151,0,1,1,67244,3,0,0
2001818,"고순도 번개 크리스탈",0,"",0,0,1,0,0,false,"고순도 번개 크리스탈",20011,0,2,1,67246,3,0,0
2001819,"교황청에 보내는 추천장",0,"",0,0,1,0,0,false,"교황청에 보내는 추천장",26151,0,1,1,67553,3,0,0
2001820,"비행 계획서",0,"",0,0,1,0,0,false,"비행 계획서",26151,0,1,1,67263,0,0,0
2001821,"구멍 난 동전 주머니",0,"",0,0,1,0,0,false,"구멍 난 동전 주머니",25919,0,1,1,67406,0,0,0
2001822,"단단한 화산암",0,"",0,0,1,0,0,false,"단단한 화산암",21451,1,99,1,0,0,0,0
2001823,"무거운 화산암",0,"",0,0,1,0,0,false,"무거운 화산암",21451,1,99,1,0,0,0,0
2001824,"감시탑용 석재",0,"",0,0,1,0,0,false,"감시탑용 석재",21470,1,99,1,0,0,0,0
2001825,"튼튼한 석재",0,"",0,0,1,0,0,false,"튼튼한 석재",21470,1,99,1,0,0,0,0
2001826,"풍화한 석재",0,"",0,0,1,0,0,false,"풍화한 석재",21470,1,99,1,0,0,0,0
2001827,"이단자풍 석재",0,"",0,0,1,0,0,false,"이단자풍 석재",21470,1,99,1,0,0,0,0
2001828,"유적의 석재",0,"",0,0,1,0,0,false,"유적의 석재",21470,1,99,1,0,0,0,0
2001829,"신창 광석",0,"",0,0,1,0,0,false,"신창 광석",21477,1,99,1,0,0,0,0
2001830,"질 좋은 스타 사파이어 원석",0,"",0,0,1,0,0,false,"질 좋은 스타 사파이어 원석",21472,1,99,1,0,0,0,0
2001831,"구름바다 암석",0,"",0,0,1,0,0,false,"구름바다 암석",21453,1,99,1,0,0,0,0
2001832,"구름바다 흙",0,"",0,0,1,0,0,false,"구름바다 흙",22634,1,99,1,0,0,0,0
2001833,"창천모래",0,"",0,0,1,0,0,false,"창천모래",21218,1,99,1,0,0,0,0
2001834,"둔탁하게 빛나는 화살촉",0,"",0,0,1,0,0,false,"둔탁하게 빛나는 화살촉",27241,1,99,1,0,0,0,0
2001835,"흙투성이 동전",0,"",0,0,1,0,0,false,"흙투성이 동전",25917,1,99,1,0,0,0,0
2001836,"전쟁신 아광석",0,"",0,0,1,0,0,false,"전쟁신 아광석",21202,1,99,1,0,0,0,0
2001837,"구름바다 모래",0,"",0,0,1,0,0,false,"구름바다 모래",21459,1,99,1,0,0,0,0
2001838,"큼직한 구름바다 경석",0,"",0,0,1,0,0,false,"큼직한 구름바다 경석",21251,1,99,1,0,0,0,0
2001839,"자그마한 구름바다 거품돌",0,"",0,0,1,0,0,false,"자그마한 구름바다 거품돌",21251,1,99,1,0,0,0,0
2001840,"질 좋은 단검 광석",0,"",0,0,1,0,0,false,"질 좋은 단검 광석",21208,1,99,1,0,0,0,0
2001841,"단검 광석",0,"",0,0,1,0,0,false,"단검 광석",21208,1,99,1,0,0,0,0
2001842,"투명감 있는 크리스탈",0,"",0,0,1,0,0,false,"투명감 있는 크리스탈",20019,1,99,1,0,0,0,0
2001843,"폐허도시의 건축자재",0,"",0,0,1,0,0,false,"폐허도시의 건축자재",21003,1,99,1,0,0,0,0
2001844,"폐허도시의 낡은 건축자재",0,"",0,0,1,0,0,false,"폐허도시의 낡은 건축자재",21003,1,99,1,0,0,0,0
2001845,"질 좋은 홍옥초 뿌리",0,"",0,0,1,0,0,false,"질 좋은 홍옥초 뿌리",25005,1,99,1,0,0,0,0
2001846,"홍옥초 뿌리",0,"",0,0,1,0,0,false,"홍옥초 뿌리",25005,1,99,1,0,0,0,0
2001847,"성인초",0,"",0,0,1,0,0,false,"성인초",25015,1,99,1,0,0,0,0
2001848,"커르다스 삼나무 원목",0,"",0,0,1,0,0,false,"커르다스 삼나무 원목",22415,1,99,1,0,0,0,0
2001849,"커르다스 삼나무 가지",0,"",0,0,1,0,0,false,"커르다스 삼나무 가지",22416,1,99,1,0,0,0,0
2001850,"질 좋은 용담",0,"",0,0,1,0,0,false,"질 좋은 용담",25002,1,99,1,0,0,0,0
2001851,"용담",0,"",0,0,1,0,0,false,"용담",25002,1,99,1,0,0,0,0
2001852,"용막이풀",0,"",0,0,1,0,0,false,"용막이풀",25023,1,99,1,0,0,0,0
2001853,"칠대천나무 뿌리",0,"",0,0,1,0,0,false,"칠대천나무 뿌리",25005,1,99,1,0,0,0,0
2001854,"수수께끼의 들풀",0,"",0,0,1,0,0,false,"수수께끼의 들풀",25008,1,99,1,0,0,0,0
2001855,"신기한 들풀",0,"",0,0,1,0,0,false,"신기한 들풀",25008,1,99,1,0,0,0,0
2001856,"고대 민들레",0,"",0,0,1,0,0,false,"고대 민들레",25029,1,99,1,0,0,0,0
2001857,"물어뜯긴 들풀",0,"",0,0,1,0,0,false,"물어뜯긴 들풀",25029,1,99,1,0,0,0,0
2001858,"드라바니아 구름바다 들풀",0,"",0,0,1,0,0,false,"드라바니아 구름바다 들풀",25008,1,99,1,0,0,0,0
2001859,"거대 아티초크",0,"",0,0,1,0,0,false,"거대 아티초크",25220,1,99,1,0,0,0,0
2001860,"푸른구름꽃",0,"",0,0,1,0,0,false,"푸른구름꽃",25030,1,99,1,0,0,0,0
2001861,"향기로운 꽃꿀",0,"",0,0,1,0,0,false,"향기로운 꽃꿀",25102,1,99,1,0,0,0,0
2001862,"달콤한 꽃꿀",0,"",0,0,1,0,0,false,"달콤한 꽃꿀",25102,1,99,1,0,0,0,0
2001863,"검은삼나무 원목",0,"",0,0,1,0,0,false,"검은삼나무 원목",22415,1,99,1,0,0,0,0
2001864,"검은삼나무 가지",0,"",0,0,1,0,0,false,"검은삼나무 가지",22416,1,99,1,0,0,0,0
2001865,"살리아크의 손가락",0,"",0,0,1,0,0,false,"살리아크의 손가락",25005,1,99,1,0,0,0,0
2001866,"질 좋은 어린나무 가지",0,"",0,0,1,0,0,false,"질 좋은 어린나무 가지",22416,1,99,1,0,0,0,0
2001867,"어린나무 가지",0,"",0,0,1,0,0,false,"어린나무 가지",22416,1,99,1,0,0,0,0
2001868,"요마 전집 '가면을 쓴 자' 페이지",0,"",0,0,1,0,0,false,"요마 전집 '가면을 쓴 자' 페이지",26151,0,99,1,0,0,0,0
2001869,"요마 전집 '푸른 눈을 지닌 자' 페이지",0,"",0,0,1,0,0,false,"요마 전집 '푸른 눈을 지닌 자' 페이지",26151,0,99,1,0,0,0,0
2001870,"냄새 구슬",0,"",0,0,1,0,0,false,"냄새 구슬",27009,1,99,1,0,3,0,0
2001871,"단단한 용비늘",0,"",0,0,1,0,0,false,"단단한 용비늘",22251,0,99,1,0,0,0,0
2001872,"가스토르니스 가슴살",0,"",0,0,1,0,0,false,"가스토르니스 가슴살",25153,1,99,1,0,3,0,0
2001873,"고급 비료",0,"",0,0,1,0,0,false,"고급 비료",27501,0,99,1,0,0,0,0
2001874,"가스토르니스 깃털",0,"",0,0,1,0,0,false,"가스토르니스 깃털",21907,0,3,1,67596,0,0,0
2001875,"그론 알름",0,"",0,0,1,0,0,false,"그론 알름",25023,0,1,1,67598,0,0,0
2001876,"폼폼풀",0,"",0,0,1,0,0,false,"폼폼풀",25357,0,4,1,67599,0,0,0
2001877,"샘물의 핵",0,"",0,0,1,0,0,false,"샘물의 핵",22614,0,99,1,0,0,0,0
2001878,"세렌디피티의 편지",0,"",0,0,1,0,0,false,"세렌디피티의 편지",26174,0,1,1,67608,0,0,0
2001879,"습격자의 편지",0,"",0,0,1,0,0,false,"습격자의 편지",26181,0,1,1,67555,0,0,0
2001880,"상납금 주머니",0,"",0,0,1,0,0,false,"상납금 주머니",25919,1,1,1,67614,3,0,0
2001882,"신형 시스템 유닛",0,"",0,0,1,0,0,false,"신형 시스템 유닛",28642,0,1,1,67649,0,0,0
2001883,"빙창석",0,"",0,0,1,0,0,false,"빙창석",21291,0,1,1,67647,0,0,0
2001884,"와우케온 비늘",0,"",0,0,1,0,0,false,"와우케온 비늘",22252,0,1,1,67648,0,0,0
2001885,"야생 초코보 깃털",0,"",0,0,1,0,0,false,"야생 초코보 깃털",21901,0,99,1,0,0,0,0
2001886,"풍맥의 나침반",0,"",0,0,1,0,0,false,"풍맥의 나침반",25948,5097,1,5,0,0,0,0
2001887,"대등대 열쇠",0,"",0,0,1,0,0,false,"대등대 열쇠",25904,1,1,1,0,0,0,0
2001888,"코볼드군 열쇠",0,"",0,0,1,0,0,false,"코볼드군 열쇠",25904,1,1,1,0,0,0,0
2001889,"신선한 대구",0,"",0,0,1,0,0,false,"신선한 대구",29012,0,1,1,67662,0,0,0
2001890,"버그의 파편",0,"",0,0,1,0,0,false,"버그의 파편",20956,0,1,1,67670,3,0,0
2001891,"기술자가 남긴 쪽지",0,"",0,0,1,0,0,false,"기술자가 남긴 쪽지",25906,0,1,1,67670,3,0,0
2001895,"해적의 밀주",0,"",0,0,1,0,0,false,"해적의 밀주",25057,0,99,1,0,0,0,0
2001896,"신기한 쿠키",0,"",0,0,1,0,0,false,"신기한 쿠키",24067,0,3,1,67686,0,0,0
2001897,"마녀의 빗자루",0,"",0,0,1,0,0,false,"마녀의 빗자루",28571,1,1,1,67687,3,0,0
2001898,"빗자루 잿가루",0,"",0,0,1,0,0,false,"빗자루 잿가루",21001,1,1,1,67687,3,0,0
2001899,"산크레드의 초상화",0,"",0,0,1,0,0,false,"산크레드의 초상화",25906,0,1,1,67695,3,0,0
2001900,"낡은 칼",0,"",0,0,1,0,0,false,"낡은 칼",33801,0,1,1,67737,0,0,0
2001901,"흠집 난 뼈",0,"",0,0,1,0,0,false,"흠집 난 뼈",22201,1,5,1,67702,3,0,0
2001902,"낡은 사누와 뿔피리",0,"",0,0,1,0,0,false,"낡은 사누와 뿔피리",26038,0,1,1,67703,0,0,0
2001903,"질 좋은 아발라시아 암염",0,"",0,0,1,0,0,false,"질 좋은 아발라시아 암염",22261,0,1,1,67704,0,0,0
2001904,"하늘섬 들풀",0,"",0,0,1,0,0,false,"하늘섬 들풀",25029,0,3,1,67708,0,0,0
2001905,"특제 풀경단",0,"",0,0,1,0,0,false,"특제 풀경단",27011,0,1,1,67708,0,0,0
2001906,"잘 말린 장작",0,"",0,0,1,0,0,false,"잘 말린 장작",53013,0,1,1,67708,0,0,0
2001907,"분두족의 식량 항아리",0,"",0,0,1,0,0,false,"분두족의 식량 항아리",22852,0,4,1,67710,0,0,0
2001908,"샘물의 크리스탈",0,"",0,0,1,0,0,false,"샘물의 크리스탈",20008,0,3,1,67712,0,0,0
2001909,"와무라 유충 고기",0,"",0,0,1,0,0,false,"와무라 유충 고기",27015,0,2,1,67716,0,0,0
2001910,"준두가 만든 빗",0,"",0,0,1,0,0,false,"준두가 만든 빗",22623,0,1,1,67716,0,0,0
2001911,"부드러운 흙",0,"",0,0,1,0,0,false,"부드러운 흙",21464,0,3,1,67717,0,0,0
2001912,"꿈틀이 땅벌레",0,"",0,0,1,0,0,false,"꿈틀이 땅벌레",27006,1,1,1,67721,3,0,0
2001913,"차나할레 힘줄",0,"",0,0,1,0,0,false,"차나할레 힘줄",25151,0,2,1,67721,0,0,0
2001914,"전쟁강철 못",0,"",0,0,1,0,0,false,"전쟁강철 못",21008,0,1,1,67721,0,0,0
2001915,"돌인형의 단단한 돌",0,"",0,0,1,0,0,false,"돌인형의 단단한 돌",21210,0,2,1,67722,0,0,0
2001916,"달멜의 긴 넙다리뼈",0,"",0,0,1,0,0,false,"달멜의 긴 넙다리뼈",22202,0,2,1,67723,0,0,0
2001917,"분두족의 칠감 항아리",0,"",0,0,1,0,0,false,"분두족의 칠감 항아리",22802,0,3,1,67724,0,0,0
2001918,"와무라 고치",0,"",0,0,1,0,0,false,"와무라 고치",21664,0,4,1,67727,0,0,0
2001919,"길 잃은 게일리캣",0,"",0,0,1,0,0,false,"길 잃은 게일리캣",28632,0,5,1,67728,0,0,0
2001920,"반질반질한 코리건",0,"",0,0,1,0,0,false,"반질반질한 코리건",26110,0,4,1,67729,0,0,0
2001921,"부드러운 가스토르니스 깃털",0,"",0,0,1,0,0,false,"부드러운 가스토르니스 깃털",21907,0,3,1,67730,0,0,0
2001922,"비장의 풀경단",0,"",0,0,1,0,0,false,"비장의 풀경단",27011,0,3,1,67731,0,0,0
2001923,"기운찬 파이싸",0,"",0,0,1,0,0,false,"기운찬 파이싸",26110,0,1,1,67732,0,0,0
2001926,"훈풍의 크리스탈",0,"",0,0,1,0,0,false,"훈풍의 크리스탈",20004,0,3,1,67717,0,0,0
2001927,"눈물풀",0,"",0,0,1,0,0,false,"눈물풀",26024,1,1,1,67735,3,0,0
2001928,"영목석 파편",0,"",0,0,1,0,0,false,"영목석 파편",20004,0,1,1,67742,0,0,0
2001929,"영이석 파편",0,"",0,0,1,0,0,false,"영이석 파편",20002,0,1,1,67742,0,0,0
2001930,"영구석 파편",0,"",0,0,1,0,0,false,"영구석 파편",20001,0,1,1,67742,0,0,0
2001931,"큰 안즈 알",0,"",0,0,1,0,0,false,"큰 안즈 알",25252,0,3,1,67713,0,0,0
2001932,"기상종과 악보",0,"",0,0,1,0,0,false,"기상종과 악보",26316,0,1,1,67760,0,0,0
2001933,"별빛축제용 종과 악보",0,"",0,0,1,0,0,false,"별빛축제용 종과 악보",21002,0,1,1,67760,0,0,0
2001934,"말린 구름바다넝쿨",0,"",0,0,1,0,0,false,"말린 구름바다넝쿨",25019,1,5,1,67728,3,0,0
2001935,"바누바누천 주머니",0,"",0,0,1,0,0,false,"바누바누천 주머니",26110,1,1,1,67732,3,0,0
2001936,"알알이 과자",0,"",0,0,1,0,0,false,"알알이 과자",22640,0,2,1,67758,3,0,0
2001937,"달멜의 정강이뼈",0,"",0,0,1,0,0,false,"달멜의 정강이뼈",22202,0,2,1,67723,0,0,0
2001938,"발렌티온데이 카드",0,"",0,0,1,0,0,false,"발렌티온데이 카드",26174,0,3,1,67755,0,0,0
2001939,"잊어버린 카드",0,"",0,0,1,0,0,false,"잊어버린 카드",26174,0,1,1,67756,0,0,0
2001940,"쫄깃쫄깃 강신떡",0,"",0,0,1,0,0,false,"쫄깃쫄깃 강신떡",24015,0,99,1,0,0,0,0
2001941,"바싹 마른 풀",0,"",0,0,1,0,0,false,"바싹 마른 풀",21653,1,1,1,67716,3,0,0
2001942,"화염신 이프리트의 불꽃",0,"",0,0,1,0,0,false,"화염신 이프리트의 불꽃",25911,0,1,1,67206,0,0,0
2001943,"바람신 가루다의 바람",0,"",0,0,1,0,0,false,"바람신 가루다의 바람",25901,0,1,1,67206,0,0,0
2001944,"바위신 타이탄의 황토",0,"",0,0,1,0,0,false,"바위신 타이탄의 황토",21464,0,1,1,67206,0,0,0
2001945,"힐다에게 보내는 편지",0,"",0,0,1,0,0,false,"힐다에게 보내는 편지",25906,0,1,1,67774,3,0,0
2001946,"에니그마 코덱스 조각",0,"",0,0,1,0,0,false,"에니그마 코덱스 조각",20401,0,1,1,67785,0,0,0
2001947,"동방의 연고",0,"",0,0,1,0,0,false,"동방의 연고",20661,0,1,1,67012,0,0,0
2001948,"요괴워치",0,"",0,0,1,0,0,false,"요괴워치",48950,0,1,1,67677,0,0,0
2001949,"멜리아의 어린 가지",0,"",0,0,1,0,0,false,"멜리아의 어린 가지",22416,0,1,1,67791,0,0,0
2001950,"말린 장작",0,"",0,0,1,0,0,false,"말린 장작",53013,1,1,1,67792,3,0,0
2001951,"멜리아의 어린 가지",0,"",0,0,1,0,0,false,"멜리아의 어린 가지",22416,0,2,1,67797,0,0,0
2001952,"연기풀",0,"",0,0,1,0,0,false,"연기풀",25009,0,3,1,67798,0,0,0
2001953,"잘게 썬 연기풀",0,"",0,0,1,0,0,false,"잘게 썬 연기풀",23001,0,2,1,67798,0,0,0
2001954,"그나스족 식량 항아리",0,"",0,0,1,0,0,false,"그나스족 식량 항아리",22852,0,3,1,67801,0,0,0
2001955,"폭신폭신한 흑토",0,"",0,0,1,0,0,false,"폭신폭신한 흑토",27501,0,3,1,67801,0,0,0
2001956,"아발로니아 붉은모래",0,"",0,0,1,0,0,false,"아발로니아 붉은모래",27401,0,3,1,67802,0,0,0
2001957,"고목 통나무",0,"",0,0,1,0,0,false,"고목 통나무",53013,0,3,1,67802,0,0,0
2001958,"은이슬풀",0,"",0,0,1,0,0,false,"은이슬풀",25015,0,4,1,67803,0,0,0
2001959,"잘 익은 칠천수 열매",0,"",0,0,1,0,0,false,"잘 익은 칠천수 열매",25221,0,3,1,67804,0,0,0
2001960,"칠천수 과실주",0,"",0,0,1,0,0,false,"칠천수 과실주",25057,0,1,1,67804,0,0,0
